,0,1,2,3
262,0S0R2SDS,267,0,"http://dbpedia.org/resource/Elmira,_New_York"
263,0S0R2SDS,268,0,http://dbpedia.org/resource/New_York_City
264,0S0R2SDS,269,0,http://dbpedia.org/resource/New_York_City
265,0S0R2SDS,270,0,"http://dbpedia.org/resource/Newark,_New_Jersey"
266,0S0R2SDS,271,0,http://dbpedia.org/resource/Newman/Haas_Racing
267,0S0R2SDS,272,0,http://dbpedia.org/resource/Ma'arrat_al-Nu'man
268,0S0R2SDS,273,0,http://dbpedia.org/resource/Przemysław_Norko
269,0S0R2SDS,274,0,"http://dbpedia.org/resource/North_Tonawanda,_New_York"
270,0S0R2SDS,275,0,http://dbpedia.org/resource/Northampton_Town_F.C.
271,0S0R2SDS,276,0,"http://dbpedia.org/resource/Northfield,_Minnesota"
272,0S0R2SDS,277,0,http://dbpedia.org/resource/Dennis_O'Neil
273,0S0R2SDS,278,0,"http://dbpedia.org/resource/Oak_Ridge,_Tennessee"
274,0S0R2SDS,279,0,"http://dbpedia.org/resource/Ocoee,_Florida"
275,0S0R2SDS,280,0,http://dbpedia.org/resource/Ogdensburg_Agreement
276,0S0R2SDS,281,0,"http://dbpedia.org/resource/Okeechobee,_Florida"
277,0S0R2SDS,282,0,http://dbpedia.org/resource/United_States
278,0S0R2SDS,283,0,"http://dbpedia.org/resource/Olathe,_Kansas"
279,0S0R2SDS,284,0,http://dbpedia.org/resource/Olive_oil
280,0S0R2SDS,285,0,"http://dbpedia.org/resource/Omaha,_Nebraska"
281,0S0R2SDS,286,0,http://dbpedia.org/resource/Michel_Onfray
282,0S0R2SDS,287,0,"http://dbpedia.org/resource/Orem,_Utah"
283,0S0R2SDS,288,0,http://dbpedia.org/resource/FC_Ural_Yekaterinburg
284,0S0R2SDS,289,0,"http://dbpedia.org/resource/Oroville,_California"
285,0S0R2SDS,290,0,"http://dbpedia.org/resource/Owensboro,_Kentucky"
286,0S0R2SDS,291,0,http://dbpedia.org/resource/University_of_Oxford
287,0S0R2SDS,292,0,http://dbpedia.org/resource/Pacific_Time_Zone
288,0S0R2SDS,293,0,http://dbpedia.org/resource/Pacific_Time_Zone
289,0S0R2SDS,294,0,http://dbpedia.org/resource/Lindsley_Parsons
290,0S0R2SDS,295,0,"http://dbpedia.org/resource/Pasadena,_California"
291,0S0R2SDS,296,0,"http://dbpedia.org/resource/Pasadena,_California"
292,0S0R2SDS,297,0,"http://dbpedia.org/resource/Paterson,_New_Jersey"
293,0S0R2SDS,298,0,"http://dbpedia.org/resource/Pawtucket,_Rhode_Island"
294,0S0R2SDS,299,0,"http://dbpedia.org/resource/Pearsonville,_California"
295,0S0R2SDS,300,0,http://dbpedia.org/resource/FELDA_United_F.C.
296,0S0R2SDS,301,0,http://dbpedia.org/resource/Philadelphia
297,0S0R2SDS,302,0,"http://dbpedia.org/resource/Phenix_City,_Alabama"
298,0S0R2SDS,303,0,"http://dbpedia.org/resource/Pinehurst,_North_Carolina"
299,0S0R2SDS,304,0,http://dbpedia.org/resource/Pittsburgh
300,0S0R2SDS,305,0,http://dbpedia.org/resource/Pittsburgh_Pirates
301,0S0R2SDS,306,0,http://dbpedia.org/resource/Pittsburgh
302,0S0R2SDS,307,0,http://dbpedia.org/resource/Pittsburgh
303,0S0R2SDS,308,0,"http://dbpedia.org/resource/Placerville,_California"
304,0S0R2SDS,309,0,"http://dbpedia.org/resource/Placerville,_California"
305,0S0R2SDS,310,0,http://dbpedia.org/resource/Mortimer_Planno
306,0S0R2SDS,311,0,"http://dbpedia.org/resource/Ponchatoula,_Louisiana"
307,0S0R2SDS,312,0,"http://dbpedia.org/resource/Port_Arthur,_Ontario"
308,0S0R2SDS,313,0,http://dbpedia.org/resource/Prescot_Cables_F.C.
309,0S0R2SDS,314,0,"http://dbpedia.org/resource/Presque_Isle,_Maine"
310,0S0R2SDS,315,0,http://dbpedia.org/resource/Preston_North_End_F.C.
311,0S0R2SDS,316,0,http://dbpedia.org/resource/Xanthidae
312,0S0R2SDS,317,0,http://dbpedia.org/resource/Nez_Perce_people
313,0S0R2SDS,318,0,http://dbpedia.org/resource/Gmina_Kwilcz
314,0S0R2SDS,319,0,http://dbpedia.org/resource/Monte_Kwinter
315,0S0R2SDS,320,0,"http://dbpedia.org/resource/Quitman,_Georgia"
316,0S0R2SDS,321,0,"http://dbpedia.org/resource/Radford,_Virginia"
317,0S0R2SDS,322,0,http://dbpedia.org/resource/Carly_Rae_Jepsen
318,0S0R2SDS,323,0,http://dbpedia.org/resource/France
319,0S0R2SDS,324,0,http://dbpedia.org/resource/Actinopterygii
320,0S0R2SDS,325,0,http://dbpedia.org/resource/Reading_F.C.
321,0S0R2SDS,326,0,"http://dbpedia.org/resource/Redwood_City,_California"
322,0S0R2SDS,327,0,"http://dbpedia.org/resource/Redwood_City,_California"
323,0S0R2SDS,328,0,http://dbpedia.org/resource/S._V._Krishna_Reddy
324,0S0R2SDS,329,0,"http://dbpedia.org/resource/Rehoboth_Beach,_Delaware"
325,0S0R2SDS,330,0,"http://dbpedia.org/resource/Rehoboth_Beach,_Delaware"
326,0S0R2SDS,331,0,http://dbpedia.org/resource/Ringo_Sheena
327,0S0R2SDS,332,0,http://dbpedia.org/resource/Rideback
328,0S0R2SDS,333,0,"http://dbpedia.org/resource/Roanoke,_Virginia"
329,0S0R2SDS,334,0,"http://dbpedia.org/resource/Roanoke,_Virginia"
330,0S0R2SDS,335,0,"http://dbpedia.org/resource/Rochester,_New_York"
331,0S0R2SDS,336,0,http://dbpedia.org/resource/Roscoe_Ates
332,0S0R2SDS,337,0,http://dbpedia.org/resource/Flanker_(rugby_union)
333,0S0R2SDS,338,0,"http://dbpedia.org/resource/Sacramento,_California"
334,0S0R2SDS,339,0,"http://dbpedia.org/resource/Sacramento,_California"
335,0S0R2SDS,340,0,http://dbpedia.org/resource/Salam_Zgharta_FC
336,0S0R2SDS,341,0,http://dbpedia.org/resource/Salam_Zgharta_FC
337,0S0R2SDS,342,0,http://dbpedia.org/resource/Salam_Zgharta_FC
338,0S0R2SDS,343,0,http://dbpedia.org/resource/Majdel_Selm
339,0S0R2SDS,344,0,http://dbpedia.org/resource/Selena_Gomez
340,0S0R2SDS,345,0,http://dbpedia.org/resource/California
341,0S0R2SDS,346,0,"http://dbpedia.org/resource/San_Angelo,_Texas"
342,0S0R2SDS,347,0,http://dbpedia.org/resource/San_Diego
343,0S0R2SDS,348,0,http://dbpedia.org/resource/San_Francisco
344,0S0R2SDS,349,0,http://dbpedia.org/resource/California
345,0S0R2SDS,350,0,http://dbpedia.org/resource/Sangar_District
346,0S0R2SDS,351,0,"http://dbpedia.org/resource/Santa_Cruz,_California"
347,0S0R2SDS,352,0,http://dbpedia.org/resource/San_Francisco_49ers
348,0S0R2SDS,353,0,http://dbpedia.org/resource/C.D._FAS
349,0S0R2SDS,354,0,"http://dbpedia.org/resource/Santa_Monica,_California"
350,0S0R2SDS,355,0,"http://dbpedia.org/resource/Schenectady,_New_York"
351,0S0R2SDS,356,0,"http://dbpedia.org/resource/Scottsdale,_Arizona"
